c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,speech_ratio_valid,split,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
-0.0017625689506530762,71,9.0,-0.8047189712524414,0.13339495658874512,-0.8047189712524414,3,6.0,13,0,0.6931471824645996,ok,0.5597522258758545,ok,1.497866153717041,5,2.359999895095825,1.0,asi_train_arctic_a0009,0,asi,1,0,0,1,1,train,asi_train_arctic_a0014,asi,3.0,1.0,0.1071428582072258,9.0,bdl_train_arctic_a0014,bdl,0.0
-0.4599079489707947,72,2.0,-0.235001802444458,0.5915403366088867,-0.235001802444458,1,0.0,13,1,1.1512925624847412,ok,0.5597522258758545,ok,1.3862943649291992,5,3.140000104904175,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0014,asi,2.0,1.0,0.0625,2.0,bdl_train_arctic_a0014,bdl,0.0
-0.4599079489707947,72,2.0,-0.3465735912322998,0.5915403366088867,-0.3465735912322998,3,0.0,13,1,1.1512925624847412,ok,0.5597522258758545,ok,1.497866153717041,5,3.140000104904175,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0014,asi,2.0,1.0,0.0625,2.0,bdl_train_arctic_a0014,bdl,0.0
-0.0017625689506530762,63,8.0,-0.6931471824645996,0.13339495658874512,-0.6931471824645996,1,2.0,13,1,0.6931471824645996,ok,0.5597522258758545,ok,1.3862943649291992,5,3.0,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0014,asi,6.0,1.0,0.1875,8.0,bdl_train_arctic_a0014,bdl,0.0
-0.6949098110198975,63,8.0,-0.1115717887878418,0.8265421390533447,-0.1115717887878418,3,6.0,13,1,1.3862943649291992,ok,0.5597522258758545,ok,1.497866153717041,5,3.0,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0014,asi,2.0,1.0,0.0625,8.0,bdl_train_arctic_a0014,bdl,0.0
-0.9370595216751099,57,0.0,-1.0670831203460693,1.260057419538498,-1.0670831203460693,1,2.0,14,0,1.497866153717041,ok,0.2378087341785431,ok,2.5649492740631104,6,3.240000009536743,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,30.0,1.0,0.9375,32.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-1.0486313104629517,57,0.0,-0.8754687309265137,1.3716292083263397,-0.8754687309265137,3,6.0,14,0,1.6094379425048828,ok,0.2378087341785431,ok,2.4849066734313965,6,3.240000009536743,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,26.0,1.0,0.8125,32.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-0.8254877328872681,71,9.0,-1.1786549091339111,1.1484856307506561,-1.1786549091339111,1,2.0,14,0,1.3862943649291992,ok,0.2378087341785431,ok,2.5649492740631104,6,2.359999895095825,1.0,asi_train_arctic_a0009,0,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,7.0,1.0,0.25,9.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-0.13234055042266846,71,9.0,-1.7917594909667969,0.4553384482860565,-1.7917594909667969,3,6.0,14,0,0.6931471824645996,ok,0.2378087341785431,ok,2.4849066734313965,6,2.359999895095825,1.0,asi_train_arctic_a0009,0,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,3.0,1.0,0.1071428582072258,9.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
-0.5904859304428101,72,2.0,-1.4136567115783691,0.9134838283061981,-1.4136567115783691,1,0.0,14,1,1.1512925624847412,ok,0.2378087341785431,ok,2.5649492740631104,6,3.140000104904175,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0015,asi,2.0,1.0,0.0625,2.0,bdl_train_arctic_a0015,bdl,0.5108256340026855
