abar_sp_star,c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,error,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,sample_id,speech_ratio_valid,split,src_id,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
1.1441888809204102,-1.4836478233337402,57,6.0,1.0986123085021973,1.1931213736534119,1.0986123085021973,1,2.0,,3,1,1.7917594909667969,ok,0.598638117313385,ok,0.6931471824645996,3,3.640000104904175,0.7747252583503723,aba_test_arctic_a0009,1,aba,1,0,0,1,,1,test,,aba_test_arctic_a0013,aba,4.0,1.0,0.25,6.0,bdl_test_arctic_a0013,bdl,0.0
1.198791742324829,-1.198791742324829,57,7.0,0.5493061542510986,1.2081599235534668,0.5493061542510986,1,2.0,,4,1,1.7917594909667969,ok,0.5835995674133301,ok,1.2424533367156982,0,3.2200000286102295,0.8198757767677307,asi_test_arctic_a0010,1,asi,1,0,0,1,,1,test,,asi_test_arctic_a0009,asi,5.0,1.0,0.21739129722118378,7.0,bdl_test_arctic_a0009,bdl,0.0
0.6349830627441406,-0.8274397253990173,57,9.0,-0.40546512603759766,0.7417619824409485,-0.40546512603759766,1,2.0,,5,1,1.3862943649291992,ok,0.6445323824882507,ok,1.7917594909667969,1,3.240000009536743,0.8703703880310059,asi_test_arctic_a0009,1,asi,1,0,0,1,,1,test,,asi_test_arctic_a0010,asi,7.0,1.0,0.21875,9.0,bdl_test_arctic_a0010,bdl,0.18232154846191406
0.8973503112792969,-0.9602341651916504,57,9.0,0.28768205642700195,0.8412197232246399,0.28768205642700195,1,2.0,,6,1,1.3862943649291992,ok,0.5450746417045593,ok,1.0986123085021973,2,3.240000009536743,0.8703703880310059,asi_test_arctic_a0009,1,asi,1,0,0,1,,1,test,,asi_test_arctic_a0011,asi,7.0,1.0,0.21875,9.0,bdl_test_arctic_a0011,bdl,0.0
0.8107153177261353,-1.14718759059906,57,9.0,0.4904146194458008,0.8524715900421143,0.4904146194458008,1,2.0,,7,1,1.3862943649291992,ok,0.533822774887085,ok,0.8958797454833984,3,3.240000009536743,0.8703703880310059,asi_test_arctic_a0009,1,asi,1,0,0,1,,1,test,,asi_test_arctic_a0013,asi,7.0,1.0,0.21875,9.0,bdl_test_arctic_a0013,bdl,0.0
0.7425576448440552,-0.7157340049743652,57,7.0,0.6931471824645996,0.8131290674209595,0.6931471824645996,1,2.0,,8,1,1.3862943649291992,ok,0.5731652975082397,ok,0.6931471824645996,0,3.3399999141693115,0.8622754216194153,bdl_test_arctic_a0010,1,bdl,1,0,0,1,,1,test,,bdl_test_arctic_a0009,bdl,5.0,1.0,0.17241379618644714,7.0,slt_test_arctic_a0009,slt,0.0
0.8766985535621643,-1.2443537712097168,57,5.0,0.28768205642700195,0.8649229407310486,0.28768205642700195,1,2.0,,9,1,1.3862943649291992,ok,0.5213714241981506,ok,1.0986123085021973,1,3.2200000286102295,0.8944099545478821,bdl_test_arctic_a0009,1,bdl,1,0,0,1,,1,test,,bdl_test_arctic_a0010,bdl,3.0,1.0,0.1034482792019844,5.0,slt_test_arctic_a0010,slt,0.0
0.9033767580986023,-0.9801311492919922,57,5.0,-0.482540488243103,0.8623405694961548,-0.482540488243103,1,2.0,,10,1,1.3862943649291992,ok,0.5239537954330444,ok,1.8688348531723022,2,3.2200000286102295,0.8944099545478821,bdl_test_arctic_a0009,1,bdl,1,0,0,1,,1,test,,bdl_test_arctic_a0011,bdl,3.0,1.0,0.1034482792019844,5.0,slt_test_arctic_a0011,slt,0.0
0.5050162076950073,-0.7132821083068848,57,5.0,0.0,0.6638407707214355,0.0,1,2.0,,11,1,1.3862943649291992,ok,0.7224535942077637,ok,1.3862943649291992,3,3.2200000286102295,0.8944099545478821,bdl_test_arctic_a0009,1,bdl,1,0,0,1,,1,test,,bdl_test_arctic_a0013,bdl,3.0,1.0,0.1034482792019844,5.0,slt_test_arctic_a0013,slt,0.0
0.9060635566711426,-1.0042130947113037,57,4.0,0.6931471824645996,0.9464278221130371,0.6931471824645996,1,2.0,,12,1,1.3862943649291992,ok,0.4398665428161621,ok,0.6931471824645996,0,3.0199999809265137,0.9006622433662415,slt_test_arctic_a0010,1,slt,1,0,0,1,,1,test,,slt_test_arctic_a0009,slt,2.0,1.0,0.07999999821186066,4.0,bdl_test_arctic_a0009,bdl,0.0
0.048355937004089355,-0.0144195556640625,57,5.0,-0.40546512603759766,0.15809416770935059,-0.40546512603759766,1,2.0,,13,1,0.6931471824645996,ok,0.535053014755249,ok,1.0986123085021973,1,3.0999999046325684,0.8838709592819214,slt_test_arctic_a0009,1,slt,1,0,0,1,,1,test,,slt_test_arctic_a0010,slt,3.0,1.0,0.08571428805589676,5.0,bdl_test_arctic_a0010,bdl,0.0
0.1746503710746765,-0.238552987575531,57,5.0,0.0,0.22101429104804993,0.0,1,2.0,,14,1,0.6931471824645996,ok,0.4721328914165497,ok,0.6931471824645996,2,3.0999999046325684,0.8838709592819214,slt_test_arctic_a0009,1,slt,1,0,0,1,,1,test,,slt_test_arctic_a0011,slt,3.0,1.0,0.08571428805589676,5.0,bdl_test_arctic_a0011,bdl,0.0
0.08719146251678467,-0.3292526304721832,57,5.0,-0.20273256301879883,0.13238650560379028,-0.20273256301879883,1,2.0,,15,1,0.6931471824645996,ok,0.5607606768608093,ok,0.8958797454833984,3,3.0999999046325684,0.8838709592819214,slt_test_arctic_a0009,1,slt,1,0,0,1,,1,test,,slt_test_arctic_a0013,slt,3.0,1.0,0.08571428805589676,5.0,bdl_test_arctic_a0013,bdl,0.0
